_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
161,2021-04-04T00:00:12.510Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,61.1,60.4,57.9,47.4,2021-04-03
162,2021-04-05T00:00:28.474Z,/sonometros,NoiseLevelObserved,T248670-daily,56.8,58.6,58.8,57.5,47.5,2021-04-04
163,2021-04-06T00:00:18.716Z,/sonometros,NoiseLevelObserved,T248670-daily,57.9,59.9,59.3,56.3,47.0,2021-04-05
164,2021-04-07T00:00:17.971Z,/sonometros,NoiseLevelObserved,T248670-daily,58.2,60.1,60.0,58.1,48.5,2021-04-06
165,2021-04-08T00:00:26.561Z,/sonometros,NoiseLevelObserved,T248670-daily,59.3,61.2,60.8,57.9,49.3,2021-04-07
166,2021-04-09T00:00:20.321Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,61.1,60.8,58.7,48.7,2021-04-08
167,2021-04-10T00:01:23.875Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.6,61.6,59.0,50.7,2021-04-09
168,2021-04-11T00:01:23.740Z,/sonometros,NoiseLevelObserved,T248670-daily,58.4,60.3,60.1,56.5,49.1,2021-04-10
169,2021-04-12T00:00:25.872Z,/sonometros,NoiseLevelObserved,T248670-daily,57.4,59.1,59.4,58.0,48.4,2021-04-11
170,2021-04-13T00:00:28.902Z,/sonometros,NoiseLevelObserved,T248670-daily,57.3,59.2,59.1,57.3,47.4,2021-04-12
171,2021-04-14T00:00:31.422Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.7,61.2,57.8,49.3,2021-04-13
172,2021-04-15T00:00:32.983Z,/sonometros,NoiseLevelObserved,T248670-daily,58.9,60.8,60.8,56.9,50.6,2021-04-14
173,2021-04-16T00:00:34.319Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,61.1,60.7,58.2,48.7,2021-04-15
174,2021-04-17T00:00:36.480Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.3,61.3,59.6,49.9,2021-04-16
175,2021-04-18T00:00:38.910Z,/sonometros,NoiseLevelObserved,T248670-daily,58.9,60.8,60.6,58.9,48.8,2021-04-17
176,2021-04-19T00:00:41.936Z,/sonometros,NoiseLevelObserved,T248670-daily,57.6,59.3,59.3,59.2,46.1,2021-04-18
177,2021-04-20T00:00:44.458Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,62.1,61.2,56.6,48.9,2021-04-19
178,2021-04-21T00:00:45.804Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.3,61.1,57.2,50.3,2021-04-20
179,2021-04-22T00:00:47.900Z,/sonometros,NoiseLevelObserved,T248670-daily,58.8,60.7,60.6,57.8,49.5,2021-04-21
180,2021-04-23T00:00:49.55Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.2,62.3,58.4,53.5,2021-04-22
181,2021-04-24T00:00:51.426Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,63.0,62.4,59.9,50.0,2021-04-23
182,2021-04-25T00:00:53.186Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,62.7,62.0,59.0,49.5,2021-04-24
183,2021-04-26T00:00:55.773Z,/sonometros,NoiseLevelObserved,T248670-daily,58.6,60.4,60.6,57.7,50.1,2021-04-25
184,2021-04-27T00:00:17.701Z,/sonometros,NoiseLevelObserved,T248670-daily,60.4,62.0,63.3,59.1,54.7,2021-04-26
185,2021-04-28T00:00:03.598Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.2,61.4,60.2,50.1,2021-04-27
186,2021-04-29T00:00:04.567Z,/sonometros,NoiseLevelObserved,T248670-daily,59.7,61.4,61.8,60.0,51.2,2021-04-28
187,2021-04-30T00:00:07.326Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,61.7,62.1,61.0,50.9,2021-04-29
188,2021-05-01T00:00:23.738Z,/sonometros,NoiseLevelObserved,T248670-daily,61.4,63.1,63.2,62.7,50.6,2021-04-30
189,2021-05-02T00:00:21.173Z,/sonometros,NoiseLevelObserved,T248670-daily,61.9,63.6,63.4,63.4,49.5,2021-05-01
190,2021-05-03T02:58:13.815Z,/sonometros,NoiseLevelObserved,T248670-daily,59.1,60.9,60.8,59.5,48.6,2021-05-02
191,2021-05-04T00:00:22.96Z,/sonometros,NoiseLevelObserved,T248670-daily,62.7,64.8,63.5,59.5,49.0,2021-05-03
192,2021-05-05T00:01:17.933Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,60.9,61.1,59.9,49.8,2021-05-04
193,2021-05-06T00:00:20.303Z,/sonometros,NoiseLevelObserved,T248670-daily,61.1,62.6,63.0,63.5,50.2,2021-05-05
194,2021-05-07T00:00:21.799Z,/sonometros,NoiseLevelObserved,T248670-daily,60.5,62.3,62.4,61.0,50.9,2021-05-06
195,2021-05-08T00:00:23.922Z,/sonometros,NoiseLevelObserved,T248670-daily,62.1,63.2,64.4,66.5,50.3,2021-05-07
196,2021-05-09T00:00:25.261Z,/sonometros,NoiseLevelObserved,T248670-daily,62.3,64.0,64.0,64.2,50.0,2021-05-08
